
[Name]
parachute_model_surface

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
2.16835761e-03, -5.03047705e-01, -3.04228254e-02, -2.55455627e+01
-2.89909877e-02, -4.63418514e-01, 9.47484467e-03, 2.25454559e+01
2.53161304e-02, -5.03047705e-01, 1.70101020e-02, -3.08756280e+00
2.32236572e-02, -5.02693713e-01, 1.97714884e-02, -4.54894018e+00
-1.00851888e-02, -5.02689421e-01, -2.87843533e-02, -1.85747738e+01
3.01935524e-03, -5.02690792e-01, 3.03501822e-02, -2.43333130e+01
-3.04956138e-02, -5.03047705e-01, 5.17255976e-04, 2.19402790e+01
-2.69174613e-02, -4.63423163e-01, -1.43422550e-02, 1.73670425e+01
1.99935194e-02, -5.03047705e-01, -2.30327863e-02, -9.53097916e+00
-1.45107647e-03, -5.02305269e-01, -3.04654632e-02, -2.41098175e+01
-5.89695899e-03, -5.02693415e-01, 2.99245026e-02, -2.26424332e+01
-2.31945366e-02, -5.02692521e-01, 1.98056437e-02, 3.66201186e+00
2.30924599e-02, -5.03047705e-01, 1.99245661e-02, -4.93141890e+00
-1.08441990e-02, -5.02688587e-01, -2.85070762e-02, -1.81057663e+01
-3.04960515e-02, -5.02685368e-01, -4.90833016e-04, 2.25723972e+01
2.20674220e-02, -5.03047705e-01, -2.10541897e-02, -6.30885696e+00
-4.72939014e-03, -5.03047705e-01, -3.01310960e-02, -2.42902470e+01
-3.03580239e-02, -5.02303064e-01, 2.93946313e-03, 2.29988384e+01
-1.69911031e-02, -5.02686262e-01, -2.53288858e-02, -9.20812702e+00
8.86242278e-03, -5.03047705e-01, 2.91840285e-02, -2.22878742e+01
9.05514136e-03, -5.02688944e-01, 2.91248076e-02, -2.12581787e+01
9.24746413e-03, -5.03047705e-01, 2.90643163e-02, -2.19862213e+01
7.25903921e-03, -5.02694011e-01, -2.96235774e-02, -2.34443722e+01
-5.30116027e-03, -5.02394676e-01, 3.00357733e-02, -2.24774208e+01
-1.79668479e-02, -5.03047705e-01, 2.46463455e-02, -7.97265577e+00
2.99535114e-02, -5.03047705e-01, 5.74779324e-03, -1.05553436e+00
2.99908519e-02, -5.02688766e-01, 5.54966740e-03, -1.12829757e+00
3.00268810e-02, -5.03047705e-01, 5.35129942e-03, -8.50405872e-01
-3.03407311e-02, -5.02302647e-01, -3.11288540e-03, 2.30696716e+01
-2.54191104e-02, -5.03047705e-01, -1.68558247e-02, 8.59018230e+00
-2.87105981e-02, -5.02692342e-01, 1.02932798e-02, 1.77083817e+01
-1.49080791e-02, -5.02691746e-01, -2.66082548e-02, -1.31293383e+01
-2.11190972e-02, -5.02687097e-01, -2.20053121e-02, -9.27817822e-01
2.29564440e-02, -4.63425279e-01, -2.00811289e-02, 3.96708202e+00
1.20870303e-03, -5.02305508e-01, 3.04760411e-02, -2.43010426e+01
-2.78673470e-02, -5.03047705e-01, 1.23960087e-02, 1.47878160e+01
3.04167494e-02, -5.02688587e-01, -2.25196430e-03, 5.84651530e-01
-1.85430981e-02, -4.63414907e-01, -2.42157709e-02, -4.05916095e-01
-1.69751514e-02, -5.03047705e-01, 2.53395792e-02, -9.90904522e+00
-2.71075387e-02, -4.63422328e-01, -1.39796780e-02, 1.78548794e+01
-2.72851195e-02, -4.63413537e-01, -1.36298314e-02, 1.82885532e+01
-1.79822836e-02, -5.02684116e-01, -2.46350877e-02, -7.72279692e+00
2.40247287e-02, -4.63417798e-01, 1.87899545e-02, 6.16238260e+00
2.37683021e-02, -4.63423729e-01, 1.91132892e-02, 5.82613754e+00
-2.49510258e-02, -5.02357244e-01, -1.75412744e-02, 8.37186909e+00
-1.17762955e-02, -4.63423550e-01, 2.81348340e-02, -1.12761354e+01
1.74426101e-02, -5.02358913e-01, -2.50201002e-02, -1.24580708e+01
-1.48858288e-02, -5.03047705e-01, 2.66207084e-02, -1.35367661e+01
3.04242726e-02, -5.03047705e-01, 2.14794907e-03, 6.45676196e-01
-1.94383450e-02, -5.02693057e-01, 2.35032085e-02, -4.85897064e+00
1.67776663e-02, -4.63431895e-01, -2.54707672e-02, -4.57012510e+00
-3.00608724e-02, -5.02692163e-01, 5.15693193e-03, 2.11192703e+01
8.62896908e-03, -5.03047705e-01, -2.92539038e-02, -2.31429596e+01
6.24270411e-03, -4.63457793e-01, -2.98542902e-02, -1.58531599e+01
-1.36019988e-02, -5.02685666e-01, 2.72990037e-02, -1.44423523e+01
-3.02968454e-02, -5.02304137e-01, -3.51442676e-03, 2.28772106e+01
-3.03790364e-02, -5.02301872e-01, -2.71369121e-03, 2.31828079e+01
7.65884994e-04, -5.02292275e-01, 3.04903835e-02, -2.44611053e+01
2.98533011e-02, -5.02676904e-01, -6.24743756e-03, -1.06538057e+00
2.65095793e-02, -5.02693653e-01, 1.50828473e-02, -2.54876184e+00
-2.11071391e-02, -5.03047705e-01, 2.20167823e-02, -1.83666480e+00
-2.76181456e-02, -5.02300441e-01, -1.29417162e-02, 1.52462692e+01
2.66087390e-02, -5.03047705e-01, 1.49072148e-02, -2.71902156e+00
-1.36317667e-02, -5.03047705e-01, -2.72841528e-02, -1.54354897e+01
2.92350706e-02, -5.02691925e-01, 8.69256631e-03, -2.40173531e+00
4.82394779e-03, -5.02686143e-01, -3.01161017e-02, -2.41751995e+01
5.81796374e-03, -5.03047705e-01, -2.99399626e-02, -2.43658810e+01
2.39952616e-02, -4.63421136e-01, -1.88275706e-02, 5.35970354e+00
1.39091136e-02, -5.03047705e-01, -2.71438137e-02, -1.77169399e+01
1.37293125e-02, -5.02692521e-01, -2.72351988e-02, -1.77073269e+01
2.98333038e-02, -5.02682865e-01, 6.34223735e-03, -1.49136770e+00
-2.94568483e-02, -5.02300441e-01, -7.90848117e-03, 2.04507523e+01
-1.39827598e-02, -4.63427246e-01, 2.71059480e-02, -8.69830227e+00
-1.63260999e-03, -5.02275348e-01, 3.04562729e-02, -2.42200718e+01
2.73282100e-02, -5.02688229e-01, -1.35432249e-02, -2.16202188e+00
1.50029231e-02, -5.03047705e-01, -2.65548918e-02, -1.63200321e+01
1.53528126e-02, -5.03047705e-01, -2.63541490e-02, -1.59025345e+01
1.51781999e-02, -5.02693057e-01, -2.64550988e-02, -1.58562479e+01
3.02286334e-02, -5.02301633e-01, -4.05952753e-03, -3.31922024e-01
3.00616268e-02, -5.02692282e-01, 5.15253516e-03, -8.94017398e-01
-7.12422933e-03, -5.02689660e-01, 2.96562873e-02, -2.20289764e+01
2.53866725e-02, -5.03047705e-01, -1.69046409e-02, -2.73039937e+00
-2.87780650e-02, -5.03047705e-01, 1.01031177e-02, 1.74619007e+01
2.56868619e-02, -4.63439822e-01, 1.64449140e-02, 7.71243858e+00
1.80801507e-02, -5.03047705e-01, -2.45633498e-02, -1.23419790e+01
2.11166758e-02, -5.03047705e-01, 2.20076367e-02, -7.42457151e+00
-2.87829693e-02, -5.02691686e-01, -1.00891385e-02, 1.78854275e+01
-2.84282956e-02, -5.02691746e-01, 1.10490723e-02, 1.68872776e+01
-1.61252804e-02, -4.63421613e-01, 2.58887112e-02, -5.46050978e+00
-1.74684878e-02, -5.02357006e-01, -2.50020381e-02, -7.87170267e+00
-2.96022035e-02, -5.03047705e-01, 7.34571926e-03, 1.95688381e+01
2.49446314e-02, -5.02357543e-01, -1.75503679e-02, -2.57486773e+00
-1.37822889e-02, -5.03047705e-01, 2.72084270e-02, -1.47952776e+01
1.81170320e-03, -5.02692819e-01, 3.04461457e-02, -2.42834110e+01
-2.30739117e-02, -5.02686679e-01, -1.99460424e-02, 3.51875877e+00
-1.47192143e-02, -4.63422328e-01, 2.67131943e-02, -7.67717505e+00
7.84622412e-03, -5.02392173e-01, -2.94734929e-02, -2.28495941e+01
7.09745148e-03, -5.02690613e-01, 2.96627078e-02, -2.23708649e+01
-2.98791993e-02, -5.02685010e-01, -6.12237863e-03, 2.09457016e+01
-3.21411341e-03, -5.03047705e-01, 3.03301755e-02, -2.43630657e+01
2.95806229e-02, -5.02689064e-01, -7.43214460e-03, -1.57918453e+00
-7.75059033e-03, -5.02360582e-01, 2.94987857e-02, -2.07647591e+01
3.01585104e-02, -5.03047705e-01, 4.55129705e-03, -4.44930434e-01
2.96060406e-02, -5.03047705e-01, 7.33024161e-03, -1.84065926e+00
1.98845845e-02, -5.03047705e-01, 2.31268965e-02, -9.21313667e+00
1.95769127e-02, -5.03047705e-01, 2.33879145e-02, -9.85277748e+00
1.97311789e-02, -5.02689898e-01, 2.32579149e-02, -9.06525993e+00
1.07484432e-02, -5.02691627e-01, -2.85433177e-02, -2.05924091e+01
-2.79516056e-02, -5.03047705e-01, -1.22048277e-02, 1.48969250e+01
-3.00943423e-02, -5.03047705e-01, 4.95788408e-03, 2.09451370e+01
3.00950557e-02, -5.03047705e-01, 4.95354505e-03, -6.08987510e-01
-2.93909516e-02, -5.02361894e-01, 8.14996660e-03, 1.99943542e+01
1.79617237e-02, -5.03047705e-01, 2.46500820e-02, -1.17304773e+01
1.30716655e-02, -5.02256572e-01, 2.75568794e-02, -1.71086082e+01
1.36002991e-03, -5.02305984e-01, -3.04696634e-02, -2.50214787e+01
-3.04921325e-02, -5.03047705e-01, -6.92698988e-04, 2.20346622e+01
7.72267254e-03, -5.02361178e-01, 2.95061078e-02, -2.18590450e+01
2.71025393e-02, -4.63438451e-01, -1.39893657e-02, 8.54350567e+00
-2.16796305e-02, -5.02297699e-01, 2.14532912e-02, 2.93936580e-01
2.99335495e-02, -5.02682149e-01, -5.85086411e-03, -8.92610788e-01
-1.23244198e-02, -5.03047705e-01, 2.78990809e-02, -1.72435970e+01
3.01417261e-02, -5.02694428e-01, -4.66114981e-03, -3.12645823e-01
-3.03940438e-02, -5.02300322e-01, 2.54011410e-03, 2.31868305e+01
-2.98380312e-02, -5.03047705e-01, -6.31996337e-03, 2.02290821e+01
-2.99139079e-02, -5.02682805e-01, 5.95046999e-03, 2.06477489e+01
2.94015817e-02, -5.02300560e-01, 8.11153743e-03, -2.36519837e+00
-2.98325010e-02, -5.02686381e-01, 6.34601992e-03, 2.04913273e+01
-2.97898650e-02, -5.03047705e-01, 6.54323818e-03, 2.00090752e+01
-2.98738293e-02, -5.03047705e-01, 6.14852365e-03, 2.02212963e+01
-7.94197526e-03, -5.02298415e-01, -2.94478368e-02, -2.06885834e+01
1.26915155e-02, -5.02296329e-01, 2.77340133e-02, -1.75044270e+01
1.94217004e-02, -5.02694964e-01, 2.35169642e-02, -9.68767452e+00
-2.00537518e-02, -5.02690792e-01, 2.29803622e-02, -3.67953801e+00
-3.04506775e-02, -5.03047705e-01, 1.73384557e-03, 2.18062878e+01
-1.21542076e-02, -4.63426352e-01, 2.79736537e-02, -1.09125214e+01
1.48759875e-02, -5.03047705e-01, 2.66262088e-02, -1.61023979e+01
-1.92940347e-02, -5.02687573e-01, -2.36218181e-02, -4.65816689e+00
-2.23971140e-02, -4.63432401e-01, 2.07031239e-02, 6.40593958e+00
-2.42808759e-02, -4.63442236e-01, -1.84577648e-02, 1.09326277e+01
1.92656387e-02, -5.03047705e-01, 2.36449819e-02, -1.02982235e+01
1.57597642e-02, -5.02691150e-01, 2.61128284e-02, -1.43523455e+01
-2.21146233e-02, -5.03047705e-01, -2.10046060e-02, 6.07165039e-01
1.04126548e-02, -5.02300084e-01, 2.86675189e-02, -1.98285580e+01
2.93183774e-02, -5.02304077e-01, -8.40730220e-03, -1.94295990e+00
2.94268187e-02, -5.02300203e-01, -8.01949669e-03, -1.86439323e+00
3.00779473e-02, -5.02690971e-01, -5.05638914e-03, -5.20156443e-01
2.01384351e-03, -5.03047705e-01, 3.04334424e-02, -2.49701385e+01
2.24286169e-02, -4.63436782e-01, 2.06689909e-02, 4.75955725e+00
-1.04402164e-02, -5.02300620e-01, 2.86574923e-02, -1.81863785e+01
-8.69650394e-03, -5.02679825e-01, 2.92338990e-02, -2.02975407e+01
-2.83545069e-02, -5.03047705e-01, 1.12370783e-02, 1.60654659e+01
2.98746582e-02, -5.03047705e-01, 6.14449661e-03, -1.25073993e+00
-1.10150706e-02, -5.02690554e-01, 2.84414887e-02, -1.83684292e+01
3.22043686e-03, -5.03047705e-01, 3.03295031e-02, -2.48822784e+01
-1.47314444e-02, -5.03047705e-01, -2.67064516e-02, -1.38020887e+01
-5.13214385e-03, -5.02298653e-01, -3.00651155e-02, -2.25432034e+01
-3.02202422e-02, -5.02693474e-01, -4.12153127e-03, 2.20179996e+01
-2.46117115e-02, -5.02691090e-01, -1.80142634e-02, 7.17063189e+00
-2.09728032e-02, -5.03047705e-01, -2.21447852e-02, -1.78100169e+00
2.45771017e-02, -5.02690375e-01, -1.80614516e-02, -3.23327279e+00
-1.30524496e-02, -5.02296209e-01, 2.75659859e-02, -1.48634157e+01
-1.57691687e-02, -5.02690971e-01, 2.61071511e-02, -1.16803284e+01
-2.06770450e-02, -4.63431448e-01, 2.24211905e-02, 3.03956532e+00
-7.57953618e-03, -5.02362847e-01, -2.95432005e-02, -2.13480663e+01
-2.30627097e-02, -5.03047705e-01, 1.99589934e-02, 2.81713843e+00
2.65641436e-02, -5.02692521e-01, -1.49865374e-02, -2.05994964e+00
1.09866820e-02, -5.02690613e-01, 2.84524672e-02, -2.00065002e+01
2.72758827e-02, -5.02690613e-01, 1.36483060e-02, -2.58580446e+00
1.55270845e-02, -5.02695382e-01, -2.62518506e-02, -1.54535666e+01
2.54594106e-02, -4.63424772e-01, 1.67948939e-02, 7.50355196e+00
2.99147423e-02, -5.02680838e-01, 5.94627578e-03, -1.29194212e+00
-1.92821287e-02, -5.03047705e-01, 2.36315373e-02, -5.78341246e+00
1.13411583e-02, -4.63441491e-01, -2.83130389e-02, -1.13875628e+01
2.51564253e-02, -5.02295613e-01, -1.72454137e-02, -2.40945148e+00
-2.15325709e-02, -5.02360642e-01, -2.16008890e-02, 7.74898708e-01
9.20849573e-03, -5.02695620e-01, -2.90766861e-02, -2.22769985e+01
9.01581533e-03, -5.03047705e-01, -2.91370060e-02, -2.26481400e+01
9.40077286e-03, -5.03047705e-01, -2.90150903e-02, -2.25396271e+01
8.66862852e-03, -5.02678216e-01, 2.92421766e-02, -2.17380295e+01
-2.34645102e-02, -5.02296925e-01, -1.94850396e-02, 4.66300535e+00
-1.68226380e-02, -5.03047705e-01, -2.54410878e-02, -1.04840441e+01
-1.58311464e-02, -4.63429451e-01, -2.60696150e-02, -4.87153387e+00
1.77465938e-02, -5.02297163e-01, -2.48054117e-02, -1.20085220e+01
-2.51521003e-02, -5.02292633e-01, -1.72517207e-02, 8.83440781e+00
2.75467895e-02, -5.02298772e-01, 1.30929137e-02, -2.47699857e+00
2.98941173e-02, -5.03047705e-01, -6.04911754e-03, -8.34022105e-01
-2.92252153e-02, -5.02687395e-01, 8.72564130e-03, 1.91845741e+01
8.82258639e-03, -5.02682090e-01, -2.91960966e-02, -2.24607449e+01
2.67124902e-02, -4.63426292e-01, -1.47204921e-02, 8.09243965e+00
-1.81453712e-02, -5.03047705e-01, -2.45152116e-02, -7.92932892e+00
2.83259545e-02, -5.02695143e-01, -1.13088610e-02, -2.24992061e+00
1.92133617e-02, -5.02692640e-01, -2.36874800e-02, -1.03832235e+01
-2.88492590e-02, -5.03047705e-01, -9.89799201e-03, 1.75067120e+01
-1.88455563e-02, -4.63418424e-01, -2.39811391e-02, 1.52714595e-01
1.57006755e-02, -5.03047705e-01, -2.61483993e-02, -1.56131287e+01
3.04310322e-02, -5.03047705e-01, -2.04995461e-03, 8.07682812e-01
2.54335627e-02, -4.63422894e-01, -1.68340094e-02, 6.99048376e+00
-3.04915085e-02, -5.02677679e-01, 7.19697447e-04, 2.23148270e+01
-2.88444348e-02, -5.02694964e-01, 9.91204102e-03, 1.81576443e+01
-2.14166921e-02, -5.02358317e-01, 2.17157844e-02, -7.63148218e-02
1.84407346e-02, -4.63430613e-01, -2.42938120e-02, -2.35656881e+00
-2.48279870e-02, -5.02356410e-01, 1.77149959e-02, 8.10102081e+00
-2.73530874e-02, -5.03047705e-01, 1.34929121e-02, 1.33611517e+01
2.77611874e-02, -5.02300024e-01, -1.26319639e-02, -2.16546679e+00
-2.54151784e-02, -5.02682447e-01, 1.68617554e-02, 8.68698311e+00
-1.27140041e-02, -5.02357244e-01, 2.77237110e-02, -1.57018328e+01
-2.67215967e-02, -4.63427812e-01, -1.47039564e-02, 1.68637676e+01
2.75915246e-02, -5.02297521e-01, -1.29983779e-02, -2.12216902e+00
3.01108304e-02, -5.03047705e-01, -4.85674385e-03, -2.27857009e-01
2.96528619e-02, -5.02692997e-01, 7.13847065e-03, -1.86287439e+00
-2.60751080e-02, -5.02693117e-01, 1.58220958e-02, 1.05123205e+01
-1.81298349e-02, -5.02682388e-01, 2.45267022e-02, -7.26041269e+00
2.42522098e-02, -4.63436365e-01, -1.84954144e-02, 5.73564720e+00
2.48596482e-02, -5.02294481e-01, 1.76705383e-02, -2.85622716e+00
9.98731889e-03, -5.02685964e-01, -2.88184565e-02, -2.13468323e+01
2.30393950e-02, -5.02690792e-01, -1.99859031e-02, -4.93662786e+00
1.96632766e-03, -5.02692521e-01, -3.04365493e-02, -2.49158249e+01
-1.23444451e-02, -5.02691805e-01, -2.78902259e-02, -1.63959198e+01
1.48262037e-02, -5.02692580e-01, -2.66539622e-02, -1.62829800e+01
-2.97954287e-02, -5.02693951e-01, -6.51785312e-03, 2.06449070e+01
2.06962284e-02, -4.63434249e-01, 2.24034842e-02, 2.82234454e+00
2.16615535e-02, -5.02286494e-01, 2.14715432e-02, -6.06748915e+00
-1.77600794e-02, -5.02279639e-01, -2.47957576e-02, -7.62672806e+00
2.69090831e-02, -4.63428676e-01, -1.43579682e-02, 8.32127380e+00
2.26828959e-02, -4.63426769e-01, -2.03896109e-02, 3.72489810e+00
-9.89348628e-03, -5.03047705e-01, -2.88508050e-02, -1.98714905e+01
2.66629849e-02, -5.03047705e-01, -1.48099717e-02, -2.18486643e+00
1.28475484e-02, -5.02358615e-01, -2.76620779e-02, -1.84664917e+01
-1.56132542e-02, -5.02694130e-01, -2.62006931e-02, -1.16415100e+01
2.42940355e-02, -4.63421762e-01, 1.84404422e-02, 6.42561913e+00
2.34390497e-02, -5.02296090e-01, -1.95156615e-02, -4.20594597e+00
1.39400074e-02, -4.63419020e-01, -2.71279607e-02, -8.58209515e+00
1.60709780e-03, -5.02302945e-01, 3.04576308e-02, -2.36177044e+01
-2.44765840e-02, -5.02687395e-01, 1.81974396e-02, 6.41964197e+00
-1.10336235e-02, -5.03047705e-01, -2.84342952e-02, -1.87365971e+01
3.04979198e-02, -5.03047705e-01, -3.56305798e-04, 1.04661334e+00
3.04999631e-02, -5.03047705e-01, 4.78850161e-05, 1.03795946e+00
3.04996110e-02, -5.02690196e-01, -1.54213776e-04, 8.37657869e-01
-2.94852816e-02, -5.02302051e-01, 7.80180702e-03, 2.02942257e+01
2.80117728e-02, -5.02689838e-01, -1.20660951e-02, -2.24502873e+00
2.88513191e-02, -5.02687812e-01, 9.89198592e-03, -2.59203434e+00
-1.97560973e-02, -5.02291977e-01, -2.32367516e-02, -3.16724038e+00
-1.82920247e-02, -5.03047705e-01, 2.44059805e-02, -7.21409798e+00
-2.89095379e-02, -5.03047705e-01, 9.72052850e-03, 1.78155670e+01
-8.52961745e-03, -5.02681434e-01, -2.92830262e-02, -2.04923496e+01
7.06897350e-03, -5.03047705e-01, -2.96695065e-02, -2.36948032e+01
-2.02059597e-02, -5.03047705e-01, 2.28466466e-02, -3.89799500e+00
-5.92301600e-03, -5.03047705e-01, -2.99193561e-02, -2.33164825e+01
-2.66889986e-02, -5.02690792e-01, 1.47630405e-02, 1.23036423e+01
3.03570759e-02, -5.02296388e-01, 2.94923224e-03, -7.50847980e-02
-1.28753353e-02, -5.02354980e-01, -2.76491549e-02, -1.50096378e+01
5.45220496e-03, -5.02357543e-01, -3.00087240e-02, -2.35629120e+01
3.17437528e-03, -5.02685726e-01, -3.03343590e-02, -2.43122005e+01
-2.21039448e-02, -5.02684653e-01, 2.10158434e-02, 9.01634455e-01
1.96832921e-02, -5.02293646e-01, -2.32984554e-02, -9.08793736e+00
2.96293907e-02, -5.03047705e-01, -7.23527977e-03, -1.39986658e+00
2.91415472e-02, -5.02688766e-01, -9.00112465e-03, -2.02406383e+00
2.72375140e-02, -5.03047705e-01, -1.37247182e-02, -2.23122382e+00
-3.04522179e-02, -5.02674580e-01, -1.70660543e-03, 2.25587826e+01
-1.57743637e-02, -4.63429093e-01, 2.61040125e-02, -6.36176872e+00
-1.52573604e-02, -5.02358615e-01, 2.64095236e-02, -1.13635340e+01
1.73034389e-02, -5.02297401e-01, 2.51165479e-02, -1.20548134e+01
2.50742752e-02, -5.02359927e-01, 1.73646417e-02, -2.70226645e+00
-1.40361926e-02, -4.63430911e-01, -2.70783193e-02, -7.97670174e+00
-2.37115361e-02, -5.02692044e-01, 1.91836674e-02, 4.84283495e+00
2.96770986e-02, -5.02688766e-01, -7.03703053e-03, -1.42650795e+00
-3.04860584e-02, -5.03047705e-01, 9.22107138e-04, 2.16787815e+01
1.69111975e-02, -5.02689302e-01, -2.53823046e-02, -1.32376556e+01
2.82502323e-02, -5.03047705e-01, -1.14967106e-02, -2.24993825e+00
-1.72859505e-02, -5.02356350e-01, 2.51285881e-02, -8.57552910e+00
8.08176305e-03, -5.02293169e-01, 2.94097792e-02, -2.20394497e+01
-3.04117482e-02, -5.02293169e-01, -2.31854315e-03, 2.32052822e+01
-2.50340123e-02, -5.02285659e-01, 1.74226370e-02, 8.36090946e+00
-2.97515150e-02, -5.03047705e-01, -6.71545556e-03, 1.99687977e+01
-8.10979120e-03, -5.02292633e-01, 2.94020623e-02, -2.07144623e+01
-2.76757311e-02, -5.02282381e-01, 1.28181083e-02, 1.52818460e+01
2.14060862e-02, -5.02379656e-01, 2.17262395e-02, -6.28343868e+00
2.97881179e-02, -5.02293050e-01, 6.55118888e-03, -1.75083351e+00
2.44565066e-02, -5.03047705e-01, -1.82244163e-02, -3.53318691e+00
-2.63865199e-02, -5.02294064e-01, 1.52971093e-02, 1.20000505e+01
1.52644860e-02, -5.02296567e-01, 2.64054071e-02, -1.44752016e+01
-2.03701220e-02, -4.63433355e-01, 2.27003992e-02, 2.14688277e+00
2.03831792e-02, -4.63453650e-01, 2.26886757e-02, 2.48372149e+00
-3.00987884e-02, -5.02687216e-01, -4.93081193e-03, 2.14772091e+01
1.82428285e-02, -5.02683520e-01, -2.44427752e-02, -1.16257105e+01
3.03662773e-02, -5.02296984e-01, -2.85293395e-03, 1.40137926e-01
-3.03235855e-02, -4.63806272e-01, -3.27569456e-03, 2.41620312e+01
3.04989722e-02, -5.02689064e-01, 2.50345125e-04, 8.38457167e-01
3.02156992e-02, -5.02393663e-01, 4.15469706e-03, -5.57699442e-01
4.65638377e-03, -5.02689004e-01, 3.01424637e-02, -2.37713642e+01
-2.12696120e-02, -5.02293050e-01, -2.18598619e-02, 1.31225169e-01
1.09382132e-02, -5.03047705e-01, -2.84711346e-02, -2.10697041e+01
-2.65892297e-02, -5.02690494e-01, -1.49419829e-02, 1.20117807e+01
-4.68030106e-03, -5.02688766e-01, 3.01387589e-02, -2.34291058e+01
-2.29405500e-02, -5.03047705e-01, -2.00992841e-02, 2.55842185e+00
-1.38129452e-02, -5.02694070e-01, -2.71928776e-02, -1.45137510e+01
-2.43387022e-03, -5.02358437e-01, 3.04027349e-02, -2.42602081e+01
-3.04868557e-02, -5.02673864e-01, -8.95377423e-04, 2.25733051e+01
1.76108703e-02, -5.02358556e-01, 2.49019545e-02, -1.17811470e+01
-1.02802506e-02, -5.02295196e-01, -2.87152659e-02, -1.78031101e+01
3.02680228e-02, -5.02294779e-01, 3.75457131e-03, -4.39634353e-01
4.62324824e-03, -5.03047705e-01, -3.01475637e-02, -2.47260284e+01
-1.06280642e-02, -5.02358615e-01, -2.85883583e-02, -1.77030869e+01
2.58905962e-02, -4.63424563e-01, -1.61222536e-02, 7.42843103e+00
1.46488314e-02, -5.03047705e-01, -2.67518554e-02, -1.69978752e+01
1.31801199e-02, -5.02290487e-01, -2.75051724e-02, -1.76834507e+01
-2.80797016e-03, -5.02294958e-01, 3.03704683e-02, -2.34828854e+01
2.77172606e-02, -5.02298236e-01, 1.27280578e-02, -2.49948311e+00
1.87745783e-02, -4.63436335e-01, -2.40367483e-02, -1.80784571e+00
-1.85369421e-03, -5.02300322e-01, -3.04436181e-02, -2.38434277e+01
2.79651079e-02, -5.02687395e-01, 1.21738566e-02, -2.60663009e+00
-1.75794400e-02, -5.02286553e-01, 2.49241516e-02, -7.91065788e+00
2.91765034e-02, -5.03047705e-01, 8.88716057e-03, -2.39025998e+00
-2.09603403e-02, -5.02682269e-01, 2.21565831e-02, -1.55399096e+00
-3.04935724e-02, -4.63426590e-01, 6.26192836e-04, 2.69376850e+01
3.04966401e-02, -5.03047705e-01, 4.52794222e-04, 1.02315915e+00
-6.32092077e-03, -4.63420451e-01, 2.98378281e-02, -1.58620157e+01
-3.03640738e-02, -4.63809848e-01, -2.87628733e-03, 2.42264557e+01
-2.96117328e-02, -5.02690911e-01, -7.30720581e-03, 2.01736050e+01
9.60531924e-03, -5.02690315e-01, -2.89480202e-02, -2.16871414e+01
1.84047017e-02, -5.03047705e-01, -2.43211221e-02, -1.18048964e+01
-2.59693507e-02, -5.03047705e-01, 1.59950890e-02, 9.58359432e+00
