ds,AutoNHITS,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90
31834,0.024450064,0.029045686,0.026974186,0.030454695,0.027971849
31835,0.067829475,0.074339405,0.07565648,0.07775284,0.07441318
31836,-0.0055673444,-0.0035948567,-0.0059366375,-0.0056298524,-0.0056062452
31837,-0.076699115,-0.07308343,-0.08025924,-0.07576671,-0.07678899
31838,-0.049047343,-0.047043003,-0.048674047,-0.046746567,-0.04711213
31839,0.038546562,0.039016515,0.038735867,0.039539248,0.03928998
31840,0.056146845,0.058088228,0.05696088,0.059817,0.05749795
31841,-0.004101217,-0.0048722923,-0.004246503,-0.0025396347,-0.003366977
31842,-0.062014744,-0.063073546,-0.05929128,-0.062755436,-0.062767684
31843,-0.048117656,-0.048465468,-0.045475326,-0.049360506,-0.048847184
31844,0.043549098,0.04131733,0.041398,0.046554927,0.04465082
31845,0.06233018,0.058942787,0.05914489,0.06724683,0.064482585
31846,-0.0026728772,-0.0029845312,-0.0017781965,-0.0017193817,-0.0010425933
31847,-0.063681796,-0.06489296,-0.064531505,-0.064205155,-0.06410015
31848,-0.046730272,-0.05070194,-0.05046053,-0.0461133,-0.047855925
31849,0.041582465,0.039298926,0.043080714,0.042691804,0.04125253
31850,0.056574658,0.055213556,0.05622164,0.058762744,0.056717776
31851,-0.004987791,-0.007223513,-0.0057152584,-0.0032230467,-0.004169591
31852,-0.06722382,-0.07087727,-0.064736724,-0.067487866,-0.06582494
31853,-0.05059483,-0.052020967,-0.049848866,-0.050818313,-0.04972733
31854,0.038518168,0.0395391,0.038106702,0.042543802,0.040729776
31855,0.05464296,0.05398345,0.054465763,0.058219418,0.05623678
31856,-0.002993226,-0.0046945214,-0.0028902143,-0.0024564564,-0.004256904
31857,-0.06522283,-0.06613658,-0.06561361,-0.06299579,-0.06725323
31858,-0.04584159,-0.04573243,-0.0482398,-0.045374647,-0.047846653
31859,0.04294739,0.040665984,0.040590778,0.042901825,0.040564172
31860,0.06520777,0.06550747,0.06798291,0.06881125,0.06349382
31861,-0.0023086444,-0.0012805983,-0.0024554878,-0.0010521412,-0.0038357899
31862,-0.06970999,-0.07836447,-0.0792918,-0.07577219,-0.07706891
31863,-0.03178607,-0.035563484,-0.03453563,-0.03357692,-0.03565198
31864,0.029130712,0.03380114,0.033786297,0.034239143,0.03199753
31865,0.043281555,0.045473203,0.042716235,0.046814874,0.04350289
31866,0.002124451,0.0027682036,0.0040020943,0.0042963997,0.004986152
31867,-0.07366752,-0.0730659,-0.07263135,-0.072727576,-0.0729991
31868,-0.050293744,-0.049309812,-0.05239885,-0.049646784,-0.051579915
31869,0.044488437,0.048106052,0.04650052,0.04635372,0.04734955
31870,0.064374655,0.065560296,0.066424705,0.06643142,0.06389428
31871,-0.007556632,-0.0071299523,-0.008204654,-0.007445365,-0.009424329
31872,-0.049806908,-0.046128318,-0.051826045,-0.050486445,-0.049543127
31873,-0.03837034,-0.036569476,-0.040386826,-0.038063884,-0.037643105
31874,0.029106691,0.030611873,0.028588101,0.030294478,0.0275594
31875,0.0723648,0.07428953,0.07398801,0.07224649,0.07383074
31876,-0.0043500056,-0.002237998,-0.005370699,-0.0027423427,-0.0039229263
31877,-0.069753274,-0.072509,-0.0723833,-0.07034312,-0.07876211
31878,-0.04698036,-0.04598193,-0.047980234,-0.045592062,-0.049079385
31879,0.03892429,0.041745108,0.037897438,0.0420036,0.03835468
31880,0.06237282,0.059398636,0.06137663,0.060954675,0.055706978
31881,-0.0026153326,-0.0027587786,-0.0035953373,-0.0012184381,-0.0049580336
31882,-0.06273196,-0.060222242,-0.065891296,-0.064036295,-0.06218642
31883,-0.048367824,-0.04467033,-0.04974161,-0.04614014,-0.046429865
31884,0.04574789,0.042820927,0.046941977,0.047228873,0.04372011
31885,0.06271882,0.059474025,0.06327415,0.062001035,0.059983794
31886,-0.0027063787,-0.00074294955,-0.002704434,0.00025576446,-0.002841238
31887,-0.062205352,-0.06305167,-0.06293415,-0.062233474,-0.06580342
31888,-0.047432907,-0.048741285,-0.047516987,-0.04746181,-0.051264293
31889,0.040575314,0.041865982,0.04060307,0.041508473,0.04055597
31890,0.058234423,0.057473153,0.059371717,0.0619566,0.055901
31891,-0.0039175674,-0.005498342,-0.003305303,-0.002372682,-0.0048666447
31892,-0.07156563,-0.06847267,-0.06993773,-0.07188416,-0.06947587
31893,-0.049386658,-0.04821524,-0.050226152,-0.048681058,-0.053024903
31894,0.04110485,0.039416533,0.041590445,0.042039428,0.040550258
31895,0.052527506,0.052698877,0.0564235,0.054711152,0.055563398
31896,-0.0033321083,-0.003498502,-0.0037977397,-0.0019869208,-0.0034110546
31897,-0.064953715,-0.06710786,-0.06818974,-0.06412994,-0.06595135
31898,-0.04672502,-0.047500007,-0.047683045,-0.048282452,-0.047070824
31899,0.039508935,0.041496273,0.04090265,0.039448448,0.03978669
31900,0.06975923,0.06909889,0.063838825,0.07101741,0.06962852
31901,-0.0013322774,-0.00024108868,-0.0019431002,-0.0021007434,-0.0001318166
31902,-0.07935556,-0.07600957,-0.07767468,-0.08124282,-0.08104803
31903,-0.033006936,-0.03301777,-0.035785526,-0.034701377,-0.034895167
31904,0.032609552,0.031860515,0.03380698,0.032680392,0.035648584
31905,0.043393657,0.042813987,0.04342076,0.043827176,0.048388675
31906,0.0029286444,0.0032580644,0.0027727336,0.003376633,0.0031053796
31907,-0.06865795,-0.07276301,-0.07342973,-0.0712541,-0.07511765
31908,-0.051025063,-0.053024717,-0.05178097,-0.05265986,-0.050088268
31909,0.045270935,0.047527287,0.046651773,0.045101374,0.045011085
31910,0.06836233,0.06555486,0.065084405,0.0681946,0.0640452
31911,-0.00841777,-0.009282239,-0.009229466,-0.0091059655,-0.0095065385
31912,-0.050470665,-0.046944827,-0.050448745,-0.05261317,-0.05218552
31913,-0.04070069,-0.03619139,-0.039467096,-0.039960384,-0.0393721
31914,0.028185904,0.027853236,0.02899754,0.031527206,0.028349236
31915,0.07453747,0.0713821,0.07210842,0.0787134,0.07701334
31916,-0.005151065,-0.0019612368,-0.003941007,-0.0022178032,-0.0036462173
31917,-0.07553152,-0.074211106,-0.072138384,-0.071670845,-0.07923873
31918,-0.046692576,-0.04625786,-0.0481718,-0.04575181,-0.045805387
31919,0.038941562,0.042319804,0.03965252,0.040342882,0.041699454
31920,0.05751969,0.05811447,0.059865594,0.06196621,0.05792533
31921,-0.0022306964,-0.0034540445,-0.0034019202,-0.0021445453,-0.0025989637
31922,-0.059810415,-0.06054777,-0.06378147,-0.061984517,-0.061193645
31923,-0.047480367,-0.044638187,-0.04727088,-0.049094357,-0.047731742
31924,0.046407312,0.042187516,0.042491566,0.044794254,0.044297967
31925,0.06599588,0.061032843,0.058843113,0.06304961,0.06284058
31926,-7.4237585e-05,-0.0012149252,-0.002350539,-0.0027126968,-0.0018695742
31927,-0.061210945,-0.065177664,-0.06481594,-0.0639957,-0.06374139
31928,-0.045932516,-0.047951564,-0.048740536,-0.04863988,-0.04787693
31929,0.04328667,0.041453287,0.042262934,0.04303,0.04156082
31930,0.05616842,0.05677475,0.059789613,0.05897517,0.057301097
31931,-0.0052120015,-0.0054027066,-0.0033559725,-0.0036612507,-0.0059513114
31932,-0.06519371,-0.067157626,-0.06717862,-0.066408075,-0.0693376
31933,-0.05072165,-0.052501556,-0.04949996,-0.048877113,-0.051224638
31934,0.03871449,0.039586633,0.040231377,0.04023826,0.038107455
31935,0.054741085,0.056550056,0.055655234,0.055017665,0.053915054
31936,-0.0039859116,-0.0049244463,-0.0029159933,-0.00341627,-0.0035191327
31937,-0.0642231,-0.06485278,-0.06410511,-0.066674665,-0.06578958
31938,-0.04615864,-0.04752057,-0.047478214,-0.04788974,-0.04768035
31939,0.042795833,0.040985066,0.040607378,0.041349314,0.04053569
31940,0.06742804,0.06787267,0.06796929,0.06881374,0.06865913
31941,-0.0005123094,-0.00073698163,-0.002249673,-0.0013447031,-0.001648616
31942,-0.07105798,-0.07375711,-0.07575316,-0.07707545,-0.07934713
31943,-0.03182091,-0.032973334,-0.03317347,-0.033099666,-0.034392133
31944,0.031768486,0.03265032,0.03290838,0.03311965,0.034008652
31945,0.042983904,0.044865638,0.046338975,0.043741122,0.044422597
31946,0.0025670752,0.0035443604,0.0040903836,0.0059247315,0.003984511
31947,-0.07454769,-0.07222809,-0.0723605,-0.0676488,-0.07070978
31948,-0.049880512,-0.050153837,-0.050216787,-0.053188242,-0.05233591
31949,0.049086317,0.047130898,0.046989847,0.047380913,0.046072677
31950,0.06613964,0.06647612,0.067843825,0.06911823,0.06639494
31951,-0.007514417,-0.0078985095,-0.0073084086,-0.0096990615,-0.009543076
31952,-0.047644258,-0.049010724,-0.050744444,-0.04902482,-0.050249845
31953,-0.032908067,-0.03752947,-0.040755868,-0.037891477,-0.04111375
31954,0.025998533,0.028900102,0.030592725,0.031162381,0.029701859
31955,0.06802512,0.07193731,0.076719105,0.072438166,0.07401675
31956,-0.0014467891,-0.0024443492,-0.0039916113,-0.0024108514,-0.0046836734
31957,-0.074298486,-0.071396135,-0.07330746,-0.07101152,-0.073508024
31958,-0.046144716,-0.0457324,-0.046273127,-0.047416903,-0.046537697
31959,0.042556733,0.04104027,0.040001765,0.041734613,0.0416051
31960,0.059063487,0.059194885,0.05930852,0.059797585,0.059659474
31961,-0.0032346994,-0.0022697896,-0.0028929412,-0.003264308,-0.0024637207
31962,-0.059185117,-0.0631144,-0.06375455,-0.06451471,-0.062081628
31963,-0.044019096,-0.04714203,-0.04779373,-0.047057196,-0.044717
31964,0.040616192,0.046763897,0.0463973,0.04491087,0.044769224
31965,0.0567694,0.061929457,0.06290862,0.0627646,0.061810322
31966,-0.0029914938,-0.0014282018,-0.0012337863,-0.0017659478,-0.00012163445
31967,-0.06455742,-0.06238859,-0.06297568,-0.066356234,-0.064178154
31968,-0.05002518,-0.047636025,-0.046887297,-0.048137605,-0.04784614
31969,0.03967873,0.042386286,0.044404324,0.04229394,0.042115357
31970,0.057454616,0.059102573,0.060309652,0.058764584,0.05854837
31971,-0.0047450066,-0.0032225475,-0.0036777072,-0.005695585,-0.006114891
31972,-0.07159496,-0.06727429,-0.06441056,-0.06589591,-0.06647199
31973,-0.0501611,-0.047672518,-0.04684685,-0.047257833,-0.04905194
31974,0.04152,0.042489834,0.040555127,0.03935504,0.037410885
31975,0.053988837,0.055822074,0.056013606,0.057117715,0.054753765
31976,-0.0027505085,-0.001999706,-0.0027199984,-0.00073610246,-0.003128484
31977,-0.06412518,-0.063229546,-0.064399734,-0.06499027,-0.06397642
31978,-0.046287484,-0.045775063,-0.048719376,-0.04659824,-0.048298225
31979,0.040402275,0.04252082,0.039664153,0.043399587,0.040425397
31980,0.07008628,0.07093075,0.06729994,0.06976371,0.068581134
31981,-0.0016266424,-0.0006862581,-0.00435121,-0.0008145771,-0.0023471713
31982,-0.07670128,-0.07596054,-0.07802233,-0.0737704,-0.077505834
31983,-0.031925276,-0.03194177,-0.034031868,-0.030824706,-0.03370759
31984,0.031095162,0.03357637,0.03130044,0.033021346,0.03409347
31985,0.043899074,0.045627445,0.04148926,0.043837786,0.044706956
31986,0.0009351522,0.002890259,0.0033298135,0.005869396,0.0044433028
31987,-0.07343229,-0.07265055,-0.06993987,-0.067478605,-0.07074461
31988,-0.05315736,-0.05127293,-0.0539743,-0.052922707,-0.051177107
31989,0.04426965,0.044370834,0.04380262,0.046021234,0.04429721
31990,0.065932736,0.06562477,0.06787096,0.06984292,0.06547008
31991,-0.010120392,-0.009704024,-0.0110167265,-0.010424063,-0.01053074
31992,-0.049440898,-0.05243261,-0.05378394,-0.05237338,-0.055239215
31993,-0.03695041,-0.039700404,-0.036997423,-0.03692794,-0.042887405
31994,0.027768865,0.028294802,0.029658213,0.030609295,0.031180546
31995,0.06880522,0.07583128,0.0708903,0.07261537,0.07682839
31996,-0.0027588606,-0.0047085118,-0.0027526254,-0.0016459338,-0.00619338
31997,-0.06938608,-0.080874726,-0.07055339,-0.06952706,-0.07100177
31998,-0.045760725,-0.045914672,-0.04784038,-0.04537175,-0.046404853
31999,0.041397117,0.0408367,0.03987728,0.041886367,0.038480163
32000,0.06058816,0.053736895,0.060778588,0.061651625,0.062022537
32001,-0.0030930191,-0.0046072453,-0.005051732,-0.0021671355,-0.0034075081
32002,-0.059323184,-0.061618738,-0.06267285,-0.062654614,-0.06499468
32003,-0.044592753,-0.049146038,-0.048493754,-0.048285604,-0.049321324
32004,0.044100463,0.04190024,0.041592024,0.04538634,0.04476259
32005,0.0613027,0.065533176,0.060965102,0.06180273,0.058458053
32006,-0.0012486279,-0.003066002,-0.0037056245,-0.001990743,-0.003959082
32007,-0.062194757,-0.067333445,-0.065440215,-0.063446894,-0.06361945
32008,-0.048043407,-0.04550235,-0.049051948,-0.049163677,-0.050721705
32009,0.041790746,0.043698967,0.041507423,0.043344997,0.041246396
32010,0.055626728,0.05698034,0.055380628,0.057631392,0.056814156
32011,-0.006162226,-0.004450243,-0.005797997,-0.0039730817,-0.0048300996
32012,-0.07018247,-0.062103316,-0.06767649,-0.06523058,-0.0679252
32013,-0.05053843,-0.048639834,-0.051497594,-0.04962541,-0.049482964
32014,0.04066028,0.040529206,0.039662227,0.04080623,0.04138586
32015,0.052057832,0.058825,0.054714322,0.056525692,0.054220606
32016,-0.004998222,-0.0028129518,-0.0049764737,-0.0023717657,-0.0036850944
32017,-0.065420955,-0.06635268,-0.06871323,-0.06519459,-0.06404714
32018,-0.04697448,-0.0465087,-0.048211507,-0.046447784,-0.048076645
32019,0.03817855,0.039247766,0.04076412,0.041181836,0.039690845
32020,0.06692332,0.06349307,0.06457595,0.06831257,0.070891336
32021,-0.0032068714,-0.0020999461,-0.003504768,-0.0019313544,-0.0013543908
32022,-0.07841811,-0.07955839,-0.07378518,-0.07677671,-0.077196136
32023,-0.03278389,-0.036342353,-0.0321714,-0.031932443,-0.031681508
32024,0.031718716,0.033509105,0.032167837,0.03398943,0.033828527
32025,0.04379248,0.043254226,0.0476318,0.046260625,0.04579635
32026,0.001667045,0.0013547242,0.004477188,0.004443109,0.0034459904
32027,-0.07212299,-0.072023354,-0.07319947,-0.07040642,-0.07320386
32028,-0.0514354,-0.051585194,-0.048322536,-0.051775165,-0.05227858
32029,0.04396464,0.043949436,0.050191574,0.046901092,0.04411577
32030,0.067279235,0.065159515,0.06566763,0.066719756,0.063948475
32031,-0.008917347,-0.009332299,-0.008540794,-0.011465538,-0.011970654
32032,-0.052472115,-0.05038765,-0.046067372,-0.050227128,-0.053650707
32033,-0.03872864,-0.038075745,-0.03544581,-0.038039535,-0.03981407
32034,0.027598724,0.030642241,0.028833523,0.027658783,0.028161421
32035,0.07097077,0.074387476,0.07367416,0.07072006,0.073357165
32036,-0.005607339,-0.00213236,-0.001304999,-0.0031516077,-0.0026444755
32037,-0.07399926,-0.07198419,-0.07635927,-0.07606608,-0.07458454
32038,-0.04731244,-0.044949584,-0.046277165,-0.04801252,-0.04672223
32039,0.038116604,0.041989066,0.043407984,0.041974753,0.041479155
32040,0.05808726,0.058755472,0.057942607,0.057328932,0.058604866
32041,-0.0036612004,-0.0032224208,-0.0037880018,-0.004658103,-0.004222125
32042,-0.06326244,-0.06219986,-0.06062349,-0.062088042,-0.063747175
32043,-0.049896378,-0.047499515,-0.046903566,-0.04641491,-0.048212327
32044,0.045204174,0.042036906,0.042719677,0.041737027,0.042854466
32045,0.061289422,0.06093834,0.06298908,0.060265206,0.060694747
32046,-0.0034525096,-0.0024600103,-0.001788564,-0.0027263872,-0.0032112636
32047,-0.06306496,-0.06611339,-0.064932846,-0.06690073,-0.06569488
32048,-0.049288683,-0.04866071,-0.04823161,-0.049716063,-0.04850824
32049,0.041849464,0.0426467,0.04123147,0.042047173,0.042180642
32050,0.054279014,0.055611618,0.057095386,0.056860216,0.057908565
32051,-0.005465187,-0.0052578524,-0.006175056,-0.0064040273,-0.0047719553
32052,-0.06755211,-0.06424222,-0.07040222,-0.06690973,-0.07023607
32053,-0.054383066,-0.049220853,-0.05005438,-0.051518515,-0.052039497
32054,0.0403937,0.04190763,0.039218634,0.03858431,0.04155664
32055,0.055326194,0.058298945,0.052537255,0.056314334,0.05668182
32056,-0.005554959,-0.0026987195,-0.0044268817,-0.004258856,-0.0040580034
32057,-0.064931065,-0.066870034,-0.0667907,-0.068062164,-0.06978899
32058,-0.04771474,-0.04628654,-0.049450707,-0.048534676,-0.047774613
32059,0.038443033,0.041232273,0.039920665,0.04111311,0.039856426
32060,0.06651436,0.06757052,0.06607755,0.06591859,0.066178456
32061,-0.0025366098,-0.00079841726,-0.0043969527,-0.0016768053,-0.0008006226
32062,-0.07795459,-0.07671768,-0.07649853,-0.07695715,-0.081575766
32063,-0.03446856,-0.03399466,-0.036078736,-0.035636157,-0.037366956
32064,0.03199917,0.031906992,0.027825445,0.032902837,0.03428188
32065,0.04286453,0.04614091,0.042154998,0.0451425,0.048711494
32066,0.0015212744,0.002710864,0.0017180517,0.0038087368,0.0023456216
32067,-0.0716257,-0.072372526,-0.07823667,-0.072921365,-0.074995115
32068,-0.051621765,-0.051219903,-0.05447217,-0.05190828,-0.05030725
32069,0.043435473,0.04582973,0.04527132,0.04563579,0.044290327
32070,0.066190675,0.06796046,0.06094052,0.066115975,0.06544632
32071,-0.00843282,-0.00862392,-0.0110869855,-0.009303629,-0.009464413
32072,-0.052048936,-0.049231783,-0.050243884,-0.0518858,-0.0542842
32073,-0.0418884,-0.03573844,-0.04041648,-0.039759368,-0.044089824
32074,0.028443024,0.027018785,0.02779439,0.030016288,0.030163482
32075,0.07426437,0.06784274,0.07748672,0.078507535,0.078744814
32076,-0.0039613657,-0.0026323386,-0.0026987605,-0.0015763566,-0.005544951
32077,-0.071615435,-0.07358578,-0.07686505,-0.07525095,-0.07517174
32078,-0.045792107,-0.047975324,-0.045927033,-0.046051197,-0.047321416
32079,0.03995055,0.04335779,0.041592076,0.041352913,0.039812148
32080,0.060209095,0.061123,0.059506774,0.060192227,0.06119907
32081,-0.0013962984,-0.003462106,-0.0026546568,-0.0009140372,-0.0027699172
32082,-0.062170275,-0.058459274,-0.0594524,-0.06129331,-0.06300515
32083,-0.047933597,-0.04307147,-0.04714259,-0.04734391,-0.047162067
32084,0.04681481,0.040495213,0.043276764,0.047802657,0.045972586
32085,0.06409887,0.06100665,0.066915914,0.064386636,0.06526962
32086,0.00062628835,0.0010607839,-0.00041470863,-0.0003015697,0.0010195225
32087,-0.060026154,-0.062796906,-0.065458335,-0.061802924,-0.062987186
32088,-0.045937464,-0.046974722,-0.046807177,-0.047635652,-0.047384746
32089,0.04311212,0.042419113,0.04342772,0.043899216,0.04282082
32090,0.058856033,0.060391635,0.057133667,0.060141586,0.06287136
32091,-0.0025420114,-0.0018447228,-0.0045428015,-0.0029292256,-0.002109494
32092,-0.066817746,-0.0686361,-0.06416573,-0.06679751,-0.06751768
32093,-0.049575355,-0.04966169,-0.05023345,-0.04701208,-0.047597215
32094,0.041220106,0.043312527,0.039202772,0.040590864,0.039894894
32095,0.056360975,0.05643174,0.05785331,0.056092076,0.055865675
32096,-0.0019194484,-0.002844885,-0.0018189251,0.0015882552,-0.0012148619
32097,-0.06497292,-0.062195964,-0.06617251,-0.06343186,-0.063133314
32098,-0.046474263,-0.046398148,-0.04678029,-0.046497405,-0.04740639
32099,0.04013779,0.040275283,0.04089319,0.0426265,0.042385638
32100,0.065667234,0.07206626,0.06704381,0.07460931,0.070125476
32101,-0.0011157412,-0.0011826009,-0.00082218274,0.0024399385,-0.00076268613
32102,-0.07542497,-0.08267377,-0.07586691,-0.07557895,-0.07457383
32103,-0.033284917,-0.035572007,-0.032744348,-0.030055821,-0.032856762
32104,0.03350982,0.034214064,0.033938587,0.035685033,0.033808008
32105,0.04565184,0.044279873,0.046794116,0.049028248,0.04712543
32106,0.003928721,0.0026929528,0.0045773536,0.0065228716,0.005225554
32107,-0.07332352,-0.07122383,-0.07072589,-0.072677754,-0.073560864
32108,-0.048035324,-0.051492862,-0.052483954,-0.051854536,-0.049663913
32109,0.04997954,0.04446985,0.045794055,0.047307923,0.049201533
32110,0.065881565,0.06840298,0.06862607,0.065625675,0.06828638
32111,-0.006055042,-0.0075703263,-0.009349845,-0.010232717,-0.0076598227
32112,-0.04553975,-0.052480146,-0.051261738,-0.05065134,-0.05147642
32113,-0.035368994,-0.040356517,-0.040224433,-0.039767474,-0.03852883
32114,0.02755858,0.030165493,0.029800117,0.029516876,0.030202895
32115,0.072263025,0.07511944,0.07402872,0.079123385,0.078729436
32116,-0.0026065232,-0.0039712694,-0.0029844455,-0.0031860196,-0.0017665396
32117,-0.07475604,-0.070724204,-0.07303476,-0.08009243,-0.074787974
32118,-0.04545738,-0.04637307,-0.048269637,-0.046040714,-0.045579597
32119,0.041907594,0.039820775,0.040502325,0.04293941,0.041662224
